Date,USDBCH,USDDOGE,USDBTC,USDLTC,USDUSDT,USDETH,USDLINK,USDBNB,USDADA,USDBUSD,USDXRP,USDPKR,USDNOK,USDKRW,USDHUF,USDCHF,USDBRL,USDHKD,USDRUB,USDJPY,USDDKK,USDSGD,USDILS,USDSEK,USDCAD,USDZAR,USDMXN,USDINR,USDCZK,USDCNY,USDCLP,USDPLN,USDTRY,USDEUR,USDNZD,USDGBP,USDAUD
2009-01-01,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.2,6.954,1263.0,187.7,1.0668,2.3308,7.7499,29.1475,90.76,5.3231,1.4372,3.764,7.7963,1.2204,9.4852,13.859,48.74,19.12,6.823,636.5,2.9305,1.5375,0.714898484415213,1.7241379310344829,0.6846970215679562,1.4240956992309883
2009-01-02,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.2,6.718,1366.0,228.21,1.1464,2.2724,7.7495,33.88,98.54,5.6254,1.5185,4.188,8.1723,1.26,9.335,13.892,50.64,20.346,6.8339,579.7,3.3925,1.6206,0.7558007709167863,1.7664723547076486,0.691515109605145,1.43143429716576
2009-01-03,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.2,6.718,1366.0,228.21,1.1464,2.2724,7.7495,33.88,98.54,5.6254,1.5185,4.188,8.1723,1.26,9.335,13.892,50.64,20.346,6.8339,579.7,3.3925,1.6206,0.7558007709167863,1.7664723547076486,0.691515109605145,1.43143429716576
2009-01-04,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.2,6.718,1366.0,228.21,1.1464,2.2724,7.7495,33.88,98.54,5.6254,1.5185,4.188,8.1723,1.26,9.335,13.892,50.64,20.346,6.8339,579.7,3.3925,1.6206,0.7558007709167863,1.7664723547076486,0.691515109605145,1.43143429716576
2009-01-05,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.05,6.542,1277.0,215.3,1.135,2.173,7.7495,33.0602,99.08,5.6136,1.4805,4.142,8.048,1.1851,8.41,13.75,49.65,20.078,6.8185,583.75,3.2835,1.5912,0.7539772298876574,1.7522340984755564,0.6703760809814305,1.3691128148959473
2009-01-06,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.65,6.154,1232.2,196.58,1.0698,1.9507,7.7502,30.658,96.56,5.2545,1.4416,3.896,7.4078,1.0907,7.97,13.2375,46.78,18.835,6.8264,559.05,3.1513,1.5228,0.7060152499293985,1.5408320493066254,0.6081615277017576,1.2345679012345678
2009-01-07,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,80.4,6.3338,1256.9,189.84,1.074,1.9324,7.7497,30.9315,96.59,5.2591,1.4437,3.852,7.5753,1.1483,7.7275,13.1225,47.75,18.126,6.8331,537.3,3.068,1.5222,0.7067137809187279,1.563966218329684,0.6070171178827243,1.2373174956693886
2009-01-08,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,82.65,6.0918,1245.5,194.34,1.0656,1.9121,7.7503,31.921,92.87,5.2336,1.4436,3.804,7.277,1.1035,7.9,13.673,49.13,18.063,6.8295,555.85,2.9328,1.5165,0.703284337857796,1.4821402104639099,0.6189650903689032,1.2103606874848705
2009-01-09,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,82.65,6.0918,1245.5,194.34,1.0656,1.9121,7.7503,31.921,92.87,5.2336,1.4436,3.804,7.277,1.1035,7.9,13.673,49.13,18.063,6.8295,555.85,2.9328,1.5165,0.703284337857796,1.4821402104639099,0.6189650903689032,1.2103606874848705
2009-01-10,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,82.6,5.8166,1173.3,186.33,1.0406,1.7855,7.7496,30.0945,89.54,5.1194,1.4141,3.762,7.0339,1.0836,7.6625,13.7608,47.71,17.485,6.826,554.2,2.9261,1.4977,0.6882312456985547,1.398014818957081,0.6272345229881452,1.1486331265793706
2009-01-11,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,83.4,5.621,1155.0,179.68,0.9988,1.7224,7.7495,29.058,86.64,4.9322,1.3795,3.77,6.9056,1.0465,7.2825,12.845,46.25,17.159,6.827,496.7,2.7248,1.5012,0.6628222973420826,1.3758943313153549,0.6016123210203346,1.080613788631943
2009-01-12,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,83.4,5.621,1155.0,179.68,0.9988,1.7224,7.7495,29.058,86.64,4.9322,1.3795,3.77,6.9056,1.0465,7.2825,12.845,46.25,17.159,6.827,496.7,2.7248,1.5012,0.6628222973420826,1.3758943313153549,0.6016123210203346,1.080613788631943
2009-01-13,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,77.75,7.1444,1353.0,209.91,1.118,2.319,7.7565,31.276,89.13,5.6457,1.4879,3.903,8.2874,1.2243,9.97,13.8105,48.9,20.099,6.8341,614.7,3.1335,1.5931,0.7578628268283442,1.8119224497191522,0.6896551724137931,1.5071590052750565
2009-01-14,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,77.9,7.18,1353.0,210.35,1.1172,2.365,7.757,31.742,89.08,5.657,1.4915,3.9,8.3851,1.2477,10.12,14.0916,48.63,20.583,6.8345,618.5,3.1715,1.6234,0.7598206823189727,1.8494544109487703,0.6862005077883757,1.5174506828528072
2009-01-15,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,78.6,7.121,1391.5,211.2,1.1222,2.354,7.7603,32.2529,89.78,5.6647,1.494,3.869,8.2492,1.2519,9.92,13.939,48.86,20.597,6.8363,626.0,3.1748,1.6069,0.7602828252109786,1.8601190476190477,0.6823144104803494,1.5042117930204575
2009-01-16,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,79.1,6.9229,1351.5,209.67,1.116,2.341,7.7577,32.472,90.69,5.5978,1.4887,3.817,8.1581,1.2481,9.952,13.88,48.62,20.668,6.8369,619.2,3.2128,1.6284,0.7517101405697962,1.8294914013904136,0.6782880010852608,1.4867677668748143
2009-01-17,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,78.76,6.9616,1357.0,217.68,1.1327,2.354,7.7577,33.2338,90.67,5.6816,1.4941,3.857,8.2871,1.2543,10.116,13.8525,48.5,21.073,6.8346,623.05,3.2798,1.6441,0.7627765064836003,1.8406037180195103,0.6916585973163647,1.4925373134328357
2009-01-18,0.0024209557933472133,3356.8311513930853,0.007451009611802398,0.2298850574712644,0.8264462809917356,0.36101083032490977,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,170.01020061203673,78.76,6.9616,1357.0,217.68,1.1327,2.354,7.7577,33.2338,90.67,5.6816,1.4941,3.857,8.2871,1.2543,10.116,13.8525,48.5,21.073,6.8346,623.05,3.2798,1.6441,0.7627765064836003,1.8406037180195103,0.6916585973163647,1.4925373134328357
